platform_code,time,latitude,longitude,slp,drogue,sst,battery,presdiff,salinity,gpsfixdel
4102547,2022-11-25T07:00:00Z,25.5367694,-60.4321139,1016.6,17,27.15,10.2,0.0,NaN,NaN
4402751,2022-11-25T07:00:00Z,39.9232,-60.4648,NaN,22,19.44,11.0,NaN,NaN,2
3101515,2022-11-25T07:00:00Z,31.0152,-58.0194,NaN,NaN,24.78,13.4,NaN,NaN,NaN
4102548,2022-11-25T07:02:00Z,23.3389914,-72.3233046,1015.8,60,NaN,NaN,0.0,NaN,NaN
1301706,2022-11-25T07:00:00Z,23.207,-51.1448,1015.9,9,26.4,11.0,-1.4,NaN,NaN
4101851,2022-11-25T07:00:00Z,25.997,-58.1292,1016.1,24,26.9,11.6,-0.7,NaN,NaN
4102549,2022-11-25T07:00:00Z,22.5067365,-66.6350202,1016.0,25,28.19,10.4,0.0,NaN,NaN
4402670,2022-11-25T07:00:00Z,22.2508,-41.6458,1017.3,NaN,25.95,11.2,-0.6,NaN,NaN
4102643,2022-11-25T07:00:00Z,23.0503118,-96.7175788,NaN,NaN,25.53,8.8,0.0,NaN,NaN
4102632,2022-11-25T07:04:00Z,36.3100252,-72.7405167,1020.8,45,23.67,10.2,0.0,NaN,NaN
4101642,2022-11-25T07:00:00Z,29.6554,-69.3532,NaN,1,25.33,13.2,NaN,NaN,NaN
4201704,2022-11-25T07:00:00Z,25.0860537,-80.4404754,1016.2,14,25.11,10.4,0.0,NaN,NaN
4402618,2022-11-25T07:00:00Z,32.9376,-61.5044,1022.0,NaN,24.2,11.0,0.4,NaN,NaN
4101844,2022-11-25T07:00:00Z,18.334,-61.1406,1013.8,NaN,27.52,11.2,-1.5,NaN,NaN
1501773,2022-11-25T07:00:00Z,18.4896,-76.5866,1013.0,NaN,29.21,10.6,-1.1,NaN,4
4102620,2022-11-25T07:00:00Z,27.5837763,-55.9905076,NaN,7,26.79,10.0,0.0,NaN,NaN
4201545,2022-11-25T07:00:00Z,32.398,-45.5038,NaN,NaN,24.28,9.4,NaN,NaN,5
1301755,2022-11-25T07:00:00Z,6.7082,-57.9248,1009.5,NaN,NaN,10.0,-2.9,NaN,5
3201770,2022-11-25T07:00:00Z,28.8248,-62.2938,NaN,12,26.1,11.0,NaN,NaN,NaN
1301756,2022-11-25T07:00:00Z,10.9778,-64.3638,1009.9,NaN,NaN,10.2,-1.6,NaN,4
4102553,2022-11-25T07:00:00Z,13.2944,-79.0332,1010.8,7,28.84,10.6,-1.2,NaN,4
4402671,2022-11-25T07:00:00Z,18.6606,-61.7672,1013.8,NaN,27.62,11.2,-1.5,NaN,NaN
4101541,2022-11-25T07:00:00Z,26.0518,-52.4768,NaN,NaN,26.48,8.2,NaN,NaN,NaN
4102554,2022-11-25T07:00:00Z,17.8864,-71.2514,1012.9,6,26.83,10.4,-0.9,NaN,5
4101546,2022-11-25T07:00:00Z,33.2394,-75.604,NaN,2,24.34,12.4,NaN,NaN,NaN
1301700,2022-11-25T07:00:00Z,20.6312,-57.9568,1014.7,NaN,27.32,11.2,-1.3,NaN,NaN
4402877,2022-11-25T07:00:00Z,38.8768905,-74.4179366,1021.4,39,14.37,11.2,0.0,NaN,NaN
6203838,2022-11-25T07:00:00Z,18.185,-55.626,1014.0,31,27.41,11.4,-1.4,NaN,NaN
4402753,2022-11-25T07:00:00Z,37.8422,-62.6998,NaN,6,23.6,10.8,NaN,NaN,5
6203730,2022-11-25T07:00:00Z,26.2188,-64.3724,1016.7,NaN,27.47,10.4,-0.7,NaN,NaN
1301578,2022-11-25T07:00:00Z,25.444,-76.1972,NaN,NaN,27.81,10.4,NaN,NaN,NaN
6203765,2022-11-25T07:00:00Z,24.8372,-46.7154,1016.8,NaN,26.35,10.8,-0.8,NaN,NaN
4402672,2022-11-25T07:00:00Z,18.601,-45.3624,1015.6,NaN,26.75,11.4,-1.1,NaN,1
6203766,2022-11-25T07:00:00Z,29.7164,-47.6896,NaN,NaN,25.38,10.8,NaN,NaN,NaN
1301697,2022-11-25T07:00:00Z,31.6838,-61.2816,NaN,NaN,24.66,10.2,NaN,NaN,4
4402673,2022-11-25T07:00:00Z,15.1226,-48.4362,1013.0,NaN,26.91,11.4,-1.4,NaN,NaN
6203839,2022-11-25T07:00:00Z,23.2284,-46.9684,1016.5,62,26.53,11.0,-1.1,NaN,NaN
1501782,2022-11-25T07:00:00Z,13.6736,-62.2454,NaN,19,28.1,10.6,NaN,NaN,5
4402674,2022-11-25T07:00:00Z,16.4484,-53.9984,1013.2,NaN,27.29,11.4,-1.4,NaN,NaN
4102545,2022-11-25T07:00:00Z,22.5179804,-45.3966427,NaN,47,26.39,9.8,0.0,NaN,NaN
4101523,2022-11-25T07:00:00Z,33.1048,-59.3648,NaN,1,24.03,12.6,NaN,NaN,NaN
1301575,2022-11-25T07:00:00Z,33.5088,-43.3896,NaN,NaN,NaN,12.2,NaN,NaN,NaN
1501779,2022-11-25T07:00:00Z,16.3956,-45.2152,NaN,24,26.66,10.8,NaN,NaN,3
4401863,2022-11-25T07:00:00Z,15.2186,-54.3424,1011.5,NaN,27.46,10.8,-1.6,NaN,NaN
6402616,2022-11-25T07:00:00Z,28.193,-43.4878,1014.3,23,25.38,11.4,-1.2,NaN,1
1501780,2022-11-25T07:00:00Z,17.0606,-43.8596,NaN,23,26.66,10.8,NaN,NaN,3
1501778,2022-11-25T07:00:00Z,16.3388,-58.6144,NaN,21,27.73,10.6,NaN,NaN,3
4401864,2022-11-25T07:00:00Z,21.412,-59.857,1015.2,35,27.55,11.0,-1.4,NaN,NaN
4102667,2022-11-25T07:00:00Z,23.6130583,-62.6225019,NaN,18,27.73,10.0,0.0,NaN,NaN
4102668,2022-11-25T07:01:00Z,25.3056968,-53.4638589,NaN,40,27.3,9.6,0.0,NaN,NaN
4402665,2022-11-25T07:00:00Z,29.161,-70.2462,1019.5,NaN,26.71,10.0,-0.7,NaN,4
4102635,2022-11-25T07:00:00Z,29.5054296,-91.8731988,1014.4,35,18.26,10.2,0.0,NaN,NaN
1501691,2022-11-25T07:00:00Z,28.841,-66.1072,NaN,8,25.72,12.0,NaN,NaN,NaN
4102665,2022-11-25T07:00:00Z,17.0323649,-58.8410476,NaN,41,27.44,10.0,0.0,NaN,NaN
1501662,2022-11-25T07:00:00Z,29.8728,-58.1378,NaN,NaN,25.71,10.4,NaN,NaN,NaN
4102666,2022-11-25T07:00:00Z,14.6174393,-60.8870304,NaN,18,25.98,8.8,0.0,NaN,NaN
1301573,2022-11-25T07:00:00Z,26.3698,-75.244,NaN,NaN,27.31,9.8,NaN,NaN,NaN
6203772,2022-11-25T07:00:00Z,35.0082,-62.3496,1023.7,NaN,23.49,11.0,0.2,NaN,NaN
6402617,2022-11-25T07:00:00Z,26.2456,-44.9308,1016.5,31,25.94,11.6,-0.7,NaN,NaN
6203848,2022-11-25T07:00:00Z,37.4,-61.0304,1023.9,NaN,23.09,10.4,0.0,NaN,4
6203773,2022-11-25T07:00:00Z,30.0136,-47.0566,1012.5,NaN,25.01,11.0,0.1,NaN,NaN
4102551,2022-11-25T07:03:00Z,18.8521383,-59.1778821,1014.0,37,27.79,5.8,0.0,NaN,NaN
1301712,2022-11-25T07:00:00Z,24.5592,-47.5292,1016.3,NaN,26.29,11.4,-1.0,NaN,NaN
1301736,2022-11-25T07:00:00Z,27.1762,-44.4532,1015.5,18,25.65,11.4,-1.0,NaN,NaN
1301737,2022-11-25T07:00:00Z,25.2184,-53.9664,1015.7,25,27.06,11.6,-0.7,NaN,NaN
4402752,2022-11-25T07:00:00Z,36.673,-74.4994,NaN,13,17.02,11.0,NaN,NaN,4
1301570,2022-11-25T07:00:00Z,28.8692,-58.11,NaN,NaN,25.75,10.6,NaN,NaN,NaN
1501684,2022-11-25T07:00:00Z,30.0392,-59.7302,NaN,NaN,25.9,10.8,NaN,NaN,NaN
5102764,2022-11-25T07:00:00Z,6.5326,-86.3174,NaN,NaN,27.05,10.8,NaN,NaN,NaN
4101848,2022-11-25T07:00:00Z,27.6476,-64.8806,1017.8,NaN,26.24,11.2,-0.5,NaN,NaN
1301713,2022-11-25T07:00:00Z,15.6594,-48.1298,1013.5,NaN,26.83,11.4,-0.9,NaN,NaN
1301571,2022-11-25T07:00:00Z,29.3532,-66.5704,NaN,NaN,25.56,9.8,NaN,NaN,NaN
5102637,2022-11-25T07:00:00Z,5.4048,-79.4598,1010.3,7,27.19,10.4,-1.7,NaN,5
3201837,2022-11-25T07:00:00Z,5.0398,-79.8352,1010.5,17,26.59,11.0,-1.5,NaN,NaN
5102825,2022-11-25T07:00:00Z,7.0996,-77.7594,1010.0,NaN,NaN,10.4,-1.4,NaN,5
4102559,2022-11-25T07:00:00Z,17.2228,-65.4556,1012.8,14,27.94,10.6,-1.4,NaN,3
6203737,2022-11-25T07:00:00Z,26.469,-42.7474,1016.8,NaN,25.36,11.0,-1.0,NaN,NaN
1301719,2022-11-25T07:00:00Z,21.5722,-42.1624,1017.7,NaN,26.09,11.2,-0.8,NaN,NaN
4101644,2022-11-25T07:00:00Z,28.1266,-71.5658,NaN,NaN,26.7,13.4,NaN,NaN,NaN
5102827,2022-11-25T07:00:00Z,7.7198,-84.114,1009.0,7,27.08,10.4,-1.8,NaN,5
4101856,2022-11-25T07:00:00Z,34.7712,-68.0606,NaN,3,24.24,15.0,NaN,NaN,NaN
1301722,2022-11-25T07:00:00Z,24.6616,-43.212,1017.1,11,25.98,10.8,-0.9,NaN,NaN
1501723,2022-11-25T07:00:00Z,22.4756,-72.095,NaN,NaN,27.98,10.2,NaN,NaN,3
6203840,2022-11-25T07:00:00Z,25.6226,-41.38,1017.2,NaN,25.66,11.2,-1.0,NaN,NaN
1501724,2022-11-25T07:00:00Z,30.9522,-54.4696,NaN,NaN,25.46,10.0,NaN,NaN,5
3201769,2022-11-25T07:00:00Z,28.2796,-62.8028,NaN,9,26.12,10.6,NaN,NaN,NaN
6203516,2022-11-25T07:00:00Z,40.0068,-48.7784,1009.1,NaN,NaN,14.0,-0.3,NaN,NaN
1301714,2022-11-25T08:00:00Z,25.9928,-47.3712,1015.6,NaN,26.2,11.4,-0.5,NaN,NaN
1501725,2022-11-25T08:00:00Z,37.6922,-55.5864,NaN,6,23.2,9.2,NaN,NaN,4
5501572,2022-11-25T08:00:00Z,31.8724,-45.8674,NaN,NaN,24.28,10.4,NaN,NaN,NaN
4102669,2022-11-25T08:00:00Z,24.3389578,-59.8259784,NaN,43,27.38,10.2,0.0,NaN,NaN
1301735,2022-11-25T08:00:00Z,26.5892,-42.0106,1016.3,16,25.31,11.4,-0.3,NaN,NaN
6402615,2022-11-25T08:00:00Z,17.3096,-46.2786,1015.1,52,26.78,11.2,-0.6,NaN,4
6203767,2022-11-25T08:00:00Z,18.1552,-55.219,1013.0,NaN,27.28,10.8,-0.9,NaN,NaN
4102558,2022-11-25T08:00:00Z,12.6974,-61.3328,1010.8,7,25.2,10.6,-0.9,NaN,4
4102547,2022-11-25T08:00:00Z,25.5480296,-60.4319335,1016.8,16,27.11,10.2,0.0,NaN,NaN
4402751,2022-11-25T08:00:00Z,39.9602,-60.4274,NaN,22,19.5,11.0,NaN,NaN,5
3101515,2022-11-25T08:00:00Z,31.0098,-58.0222,NaN,NaN,24.79,13.4,NaN,NaN,NaN
4102548,2022-11-25T08:00:00Z,23.3351508,-72.3219455,1015.7,22,28.13,10.2,0.0,NaN,NaN
1301706,2022-11-25T08:00:00Z,23.2068,-51.1458,1015.9,9,26.38,11.0,-0.8,NaN,NaN
4101851,2022-11-25T08:00:00Z,25.995,-58.1206,1016.1,24,26.89,11.6,-0.3,NaN,NaN
4102549,2022-11-25T08:00:00Z,22.5083162,-66.6393941,1015.9,33,28.15,10.4,0.0,NaN,NaN
4402670,2022-11-25T08:00:00Z,22.2512,-41.6436,1017.7,NaN,25.93,11.2,0.2,NaN,NaN
4102643,2022-11-25T08:00:00Z,23.0607732,-96.7198455,NaN,NaN,25.52,8.8,0.0,NaN,NaN
4102632,2022-11-25T08:04:00Z,36.3252352,-72.7204031,1020.3,48,23.64,10.2,0.0,NaN,60
4101642,2022-11-25T08:00:00Z,29.658,-69.3638,NaN,1,25.48,13.2,NaN,NaN,NaN
4201704,2022-11-25T08:00:00Z,25.0860696,-80.4404162,1015.9,13,25.46,10.4,0.0,NaN,NaN
4402618,2022-11-25T08:00:00Z,32.9306,-61.5062,1021.8,NaN,24.15,11.0,0.2,NaN,NaN
4101844,2022-11-25T08:00:00Z,18.343,-61.1468,1014.2,NaN,27.5,11.2,-0.7,NaN,NaN
1501773,2022-11-25T08:00:00Z,18.4732,-76.5828,1012.7,NaN,29.21,10.6,-1.1,NaN,4
4102620,2022-11-25T08:00:00Z,27.5816747,-55.9893452,NaN,12,26.81,9.8,0.0,NaN,NaN
4201545,2022-11-25T08:00:00Z,32.3932,-45.5138,NaN,NaN,24.28,9.4,NaN,NaN,5
1301755,2022-11-25T08:00:00Z,6.7082,-57.9248,1010.2,NaN,NaN,10.0,-1.2,NaN,5
3201770,2022-11-25T08:00:00Z,28.83,-62.3002,NaN,12,26.12,11.0,NaN,NaN,NaN
1301756,2022-11-25T08:00:00Z,10.9776,-64.3638,1009.9,NaN,NaN,10.2,-1.2,NaN,5
4102553,2022-11-25T08:00:00Z,13.2906,-79.0452,1010.3,8,28.83,10.6,-1.5,NaN,5
4402671,2022-11-25T08:00:00Z,18.6618,-61.7696,1014.0,NaN,27.62,11.2,-0.9,NaN,NaN
4101541,2022-11-25T08:00:00Z,26.0588,-52.479,NaN,NaN,26.52,8.2,NaN,NaN,NaN
4102554,2022-11-25T05:00:00Z,17.8864,-71.2514,1013.5,6,27.15,10.4,-0.5,NaN,4
4102554,2022-11-25T08:00:00Z,17.8866,-71.2514,1012.7,7,26.72,10.4,-0.8,NaN,5
4101546,2022-11-25T08:00:00Z,33.24,-75.5892,NaN,3,24.75,12.4,NaN,NaN,NaN
1301700,2022-11-25T08:00:00Z,20.6288,-57.963,1015.0,NaN,27.31,11.2,-0.6,NaN,NaN
4402877,2022-11-25T08:00:00Z,38.8745762,-74.4218111,1020.5,30,14.36,11.2,0.0,NaN,NaN
6203838,2022-11-25T08:00:00Z,18.1836,-55.6284,1014.2,31,27.4,11.4,-0.9,NaN,NaN
4402753,2022-11-25T08:00:00Z,37.8262,-62.6836,NaN,7,23.57,11.0,NaN,NaN,5
4102560,2022-11-25T07:00:00Z,14.7942,-61.2206,1011.7,6,23.33,10.4,-1.4,NaN,4
4102560,2022-11-25T08:00:00Z,14.794,-61.2206,1011.9,7,23.2,10.4,-0.7,NaN,5
6203730,2022-11-25T08:00:00Z,26.2174,-64.3752,1016.4,NaN,27.46,10.4,-0.7,NaN,NaN
1301578,2022-11-25T08:00:00Z,25.4406,-76.199,NaN,NaN,27.81,10.4,NaN,NaN,NaN
6203765,2022-11-25T08:00:00Z,24.8378,-46.715,1016.8,NaN,26.33,11.0,-0.4,NaN,NaN
4402672,2022-11-25T08:00:00Z,18.5982,-45.3734,1015.7,NaN,26.73,11.4,-0.3,NaN,NaN
6203766,2022-11-25T08:00:00Z,29.7132,-47.6882,NaN,NaN,25.37,10.6,NaN,NaN,NaN
1301697,2022-11-25T08:00:00Z,31.685,-61.278,NaN,NaN,24.63,10.2,NaN,NaN,5
4402673,2022-11-25T08:00:00Z,15.1242,-48.441,1013.2,NaN,26.91,11.4,-0.7,NaN,NaN
6203839,2022-11-25T08:00:00Z,23.2262,-46.9648,1016.6,62,26.53,11.0,-0.5,NaN,NaN
1501782,2022-11-25T08:00:00Z,13.6726,-62.2402,NaN,19,28.09,10.6,NaN,NaN,5
4402674,2022-11-25T08:00:00Z,16.449,-54.0032,1013.4,NaN,27.29,11.4,-0.9,NaN,NaN
4101523,2022-11-25T08:00:00Z,33.1002,-59.3568,NaN,1,23.82,12.6,NaN,NaN,NaN
1301575,2022-11-25T08:00:00Z,33.4992,-43.4028,NaN,NaN,NaN,12.2,NaN,NaN,NaN
4402879,2022-11-25T08:01:00Z,29.6936975,-77.7374314,1017.9,34,25.68,11.4,0.0,NaN,NaN
1501779,2022-11-25T08:00:00Z,16.3958,-45.2188,NaN,26,26.67,10.8,NaN,NaN,5
4401863,2022-11-25T08:00:00Z,15.2224,-54.3418,1011.8,NaN,27.44,10.8,-0.7,NaN,NaN
6402616,2022-11-25T08:00:00Z,28.1922,-43.493,1014.4,23,25.38,11.4,-0.5,NaN,2
1501780,2022-11-25T08:00:00Z,17.0572,-43.8646,NaN,26,26.65,10.8,NaN,NaN,5
1501778,2022-11-25T08:00:00Z,16.3404,-58.6132,NaN,24,27.71,10.6,NaN,NaN,4
4401864,2022-11-25T08:00:00Z,21.4114,-59.8658,1015.4,35,27.53,11.0,-0.7,NaN,2
4102667,2022-11-25T08:01:00Z,23.6164469,-62.6259534,NaN,18,27.72,10.0,0.0,NaN,NaN
4102668,2022-11-25T08:00:00Z,25.3069897,-53.4610297,NaN,35,27.29,9.8,0.0,NaN,NaN
4402665,2022-11-25T08:00:00Z,29.168,-70.2586,1019.2,NaN,26.89,10.0,-0.7,NaN,5
4102635,2022-11-25T08:00:00Z,29.5050376,-91.8730131,1014.5,35,18.18,10.2,0.0,NaN,NaN
1501691,2022-11-25T08:00:00Z,28.846,-66.1208,NaN,8,25.71,12.0,NaN,NaN,NaN
4102665,2022-11-25T08:00:00Z,17.0283015,-58.8407307,NaN,42,27.43,10.0,0.0,NaN,NaN
1501662,2022-11-25T08:00:00Z,29.8686,-58.1276,NaN,NaN,25.71,10.4,NaN,NaN,NaN
4102666,2022-11-25T08:00:00Z,14.6175411,-60.8869977,NaN,18,25.85,8.8,0.0,NaN,NaN
1301573,2022-11-25T08:00:00Z,26.368,-75.2516,NaN,NaN,27.31,9.8,NaN,NaN,NaN
6203772,2022-11-25T08:00:00Z,35.0032,-62.3606,1023.4,NaN,23.5,11.0,-0.3,NaN,NaN
6402617,2022-11-25T08:00:00Z,26.245,-44.931,1016.3,31,25.94,11.6,-0.7,NaN,NaN
6203848,2022-11-25T08:00:00Z,37.4028,-61.036,1023.9,NaN,23.09,10.4,-0.1,NaN,5
6203773,2022-11-25T08:00:00Z,30.0114,-47.0536,1012.9,NaN,25.02,11.0,0.4,NaN,NaN
4102551,2022-11-25T08:01:00Z,18.8464005,-59.1890067,1014.2,36,27.78,5.8,0.0,NaN,NaN
1301712,2022-11-25T08:00:00Z,24.5652,-47.5288,1016.2,NaN,26.28,11.4,-0.7,NaN,NaN
1301736,2022-11-25T08:00:00Z,27.1752,-44.4472,1015.6,24,25.64,11.4,-0.5,NaN,NaN
1301737,2022-11-25T08:00:00Z,25.2234,-53.9652,1015.8,25,27.03,11.6,-0.5,NaN,NaN
4402752,2022-11-25T08:00:00Z,36.6676,-74.4976,NaN,12,17.07,11.0,NaN,NaN,5
1301570,2022-11-25T08:00:00Z,28.873,-58.115,NaN,NaN,25.74,10.6,NaN,NaN,NaN
1501684,2022-11-25T08:00:00Z,30.0378,-59.7368,NaN,NaN,25.91,10.8,NaN,NaN,NaN
1501758,2022-11-25T04:00:00Z,1.4708,-49.2354,NaN,20,29.01,10.4,NaN,NaN,65
1501758,2022-11-25T05:00:00Z,1.4708,-49.2354,NaN,20,28.95,10.4,NaN,NaN,125
1501758,2022-11-25T06:00:00Z,1.4708,-49.2354,NaN,20,28.85,10.4,NaN,NaN,185
1501758,2022-11-25T07:00:00Z,1.4708,-49.2354,NaN,20,29.07,10.4,NaN,NaN,245
1501758,2022-11-25T08:00:00Z,1.495,-49.2192,NaN,25,28.99,10.4,NaN,NaN,3
5102764,2022-11-25T08:00:00Z,6.5328,-86.3048,NaN,NaN,27.05,10.8,NaN,NaN,NaN
4101848,2022-11-25T08:00:00Z,27.648,-64.8846,1017.4,NaN,26.24,11.2,-0.3,NaN,NaN
1301713,2022-11-25T08:00:00Z,15.6654,-48.1326,1013.6,NaN,26.87,11.4,-0.4,NaN,NaN
1301571,2022-11-25T08:00:00Z,29.3618,-66.586,NaN,NaN,25.55,10.0,NaN,NaN,NaN
5102637,2022-11-25T08:00:00Z,5.4128,-79.4534,1009.8,7,27.18,10.4,-1.9,NaN,5
3201837,2022-11-25T08:00:00Z,5.0378,-79.8306,1009.9,17,26.59,11.0,-1.7,NaN,NaN
5102825,2022-11-25T08:00:00Z,7.0998,-77.7594,1009.6,NaN,NaN,10.4,-1.7,NaN,5
4102559,2022-11-25T08:00:00Z,17.2272,-65.453,1012.9,17,27.93,10.6,-0.8,NaN,4
6203737,2022-11-25T08:00:00Z,26.4696,-42.7476,1016.7,NaN,25.35,11.0,-0.7,NaN,NaN
4102623,2022-11-25T08:00:00Z,29.0378349,-42.2240601,NaN,60,25.04,9.6,0.0,NaN,NaN
1301719,2022-11-25T08:00:00Z,21.5638,-42.1566,1017.8,NaN,26.07,11.2,-0.3,NaN,NaN
4101644,2022-11-25T08:00:00Z,28.1294,-71.5668,NaN,NaN,26.69,13.4,NaN,NaN,NaN
5102827,2022-11-25T08:00:00Z,7.7044,-84.1058,1008.4,6,27.06,10.4,-1.9,NaN,4
4101856,2022-11-25T08:00:00Z,34.758,-68.067,NaN,3,24.24,15.0,NaN,NaN,NaN
1301722,2022-11-25T08:00:00Z,24.66,-43.2148,1017.2,11,25.99,10.8,-0.4,NaN,NaN
1501723,2022-11-25T08:00:00Z,22.4784,-72.1004,NaN,NaN,28.0,10.2,NaN,NaN,5
6203840,2022-11-25T08:00:00Z,25.6212,-41.3818,1017.3,NaN,25.65,11.2,-0.6,NaN,NaN
1501724,2022-11-25T08:00:00Z,30.9496,-54.4596,NaN,NaN,25.45,10.0,NaN,NaN,4
3201769,2022-11-25T08:00:00Z,28.2834,-62.8096,NaN,9,26.12,10.6,NaN,NaN,NaN
6203516,2022-11-25T08:00:00Z,40.0068,-48.7784,1009.1,NaN,NaN,14.0,0.0,NaN,NaN
1301714,2022-11-25T09:00:00Z,25.9956,-47.3718,1015.9,NaN,26.22,11.4,0.1,NaN,NaN
1501725,2022-11-25T09:00:00Z,37.6806,-55.594,NaN,6,23.21,9.2,NaN,NaN,4
5501572,2022-11-25T09:00:00Z,31.8752,-45.88,NaN,NaN,24.23,10.4,NaN,NaN,NaN
4102669,2022-11-25T09:00:00Z,24.3462429,-59.8239079,NaN,50,27.37,10.0,0.0,NaN,NaN
1301735,2022-11-25T09:00:00Z,26.5876,-42.0112,1016.5,16,25.3,11.4,0.3,NaN,NaN
6402615,2022-11-25T09:00:00Z,17.3052,-46.2848,1015.5,52,26.77,11.2,0.5,NaN,NaN
6203767,2022-11-25T09:00:00Z,18.1544,-55.2238,1013.4,NaN,27.29,10.6,0.1,NaN,NaN
4102558,2022-11-25T09:00:00Z,12.6974,-61.3328,1010.9,7,25.27,10.6,-0.2,NaN,4
4102547,2022-11-25T09:00:00Z,25.5601984,-60.4314615,1016.8,16,27.07,10.2,0.0,NaN,NaN
4402751,2022-11-25T09:00:00Z,39.9958,-60.3924,NaN,22,19.29,11.0,NaN,NaN,3
3101515,2022-11-25T09:00:00Z,31.0048,-58.0234,NaN,NaN,24.77,13.4,NaN,NaN,NaN
4102548,2022-11-25T09:00:00Z,23.3323664,-72.3219371,1015.8,21,28.13,10.2,0.0,NaN,NaN
1301706,2022-11-25T09:00:00Z,23.2062,-51.1462,1016.5,4,26.39,11.0,0.4,NaN,NaN
4101851,2022-11-25T09:00:00Z,25.9956,-58.1148,1016.5,24,26.88,11.6,0.3,NaN,NaN
4102549,2022-11-25T09:00:00Z,22.5140312,-66.6420335,1016.1,32,28.17,10.4,0.0,NaN,NaN
4402670,2022-11-25T09:00:00Z,22.2534,-41.641,1018.1,NaN,25.92,11.2,0.9,NaN,NaN
4102632,2022-11-25T09:01:00Z,36.3415351,-72.7040234,1019.6,45,23.66,10.2,0.0,NaN,NaN
4101642,2022-11-25T09:00:00Z,29.6618,-69.3718,NaN,1,25.47,13.2,NaN,NaN,NaN
4201704,2022-11-25T09:03:00Z,25.0860923,-80.4404281,1016.0,14,25.24,10.4,0.0,NaN,NaN
4402618,2022-11-25T09:00:00Z,32.9238,-61.5094,1021.5,NaN,24.17,11.0,-0.2,NaN,NaN
4101844,2022-11-25T09:00:00Z,18.3512,-61.1512,1014.6,NaN,27.49,11.2,0.2,NaN,NaN
1501773,2022-11-25T09:00:00Z,18.4602,-76.577,1012.9,NaN,29.19,10.6,-0.6,NaN,4
4102620,2022-11-25T09:00:00Z,27.5800504,-55.9904222,NaN,11,26.79,10.0,0.0,NaN,NaN
4201545,2022-11-25T09:00:00Z,32.393,-45.522,NaN,NaN,24.25,9.4,NaN,NaN,4
1301755,2022-11-25T09:00:00Z,6.7082,-57.9248,1010.5,NaN,NaN,10.0,0.3,NaN,4
3201770,2022-11-25T09:00:00Z,28.835,-62.3056,NaN,12,26.15,11.0,NaN,NaN,NaN
1301756,2022-11-25T09:00:00Z,10.9776,-64.3638,1010.1,NaN,NaN,10.2,-0.2,NaN,5
4102553,2022-11-25T09:00:00Z,13.2852,-79.0572,1010.1,8,28.84,10.6,-1.5,NaN,3
4402671,2022-11-25T09:00:00Z,18.6644,-61.7726,1014.4,NaN,27.6,11.2,0.0,NaN,NaN
4101541,2022-11-25T09:00:00Z,26.0658,-52.4798,NaN,NaN,26.48,8.2,NaN,NaN,NaN
4102554,2022-11-25T09:00:00Z,17.8864,-71.2514,1013.0,7,26.36,10.2,-0.3,NaN,4
4101546,2022-11-25T09:00:00Z,33.2346,-75.5744,NaN,1,24.83,12.2,NaN,NaN,NaN
1301700,2022-11-25T09:00:00Z,20.627,-57.9682,1015.4,NaN,27.31,11.2,0.3,NaN,NaN
4402877,2022-11-25T09:00:00Z,38.8739889,-74.4275967,1019.6,38,14.37,11.2,0.0,NaN,NaN
6203838,2022-11-25T09:00:00Z,18.1838,-55.6314,1014.6,31,27.4,11.4,0.3,NaN,NaN
4102560,2022-11-25T09:00:00Z,14.7942,-61.2206,1012.0,7,23.55,10.4,-0.2,NaN,5
6203730,2022-11-25T09:00:00Z,26.217,-64.3786,1016.7,NaN,27.47,10.4,-0.3,NaN,NaN
1301578,2022-11-25T09:00:00Z,25.4378,-76.2004,NaN,NaN,27.81,10.4,NaN,NaN,NaN
6203765,2022-11-25T09:00:00Z,24.84,-46.7148,1016.8,NaN,26.32,11.0,0.1,NaN,NaN
4402672,2022-11-25T09:00:00Z,18.5982,-45.3862,1016.2,NaN,26.73,11.4,0.5,NaN,1
6203766,2022-11-25T09:00:00Z,29.71,-47.6874,NaN,NaN,25.35,10.8,NaN,NaN,NaN
1301697,2022-11-25T09:00:00Z,31.686,-61.275,NaN,NaN,24.63,10.2,NaN,NaN,4
4402673,2022-11-25T09:00:00Z,15.128,-48.4468,1013.7,NaN,26.93,11.4,0.4,NaN,NaN
6203839,2022-11-25T09:00:00Z,23.2228,-46.9614,1017.0,62,26.54,11.0,0.4,NaN,NaN
1501782,2022-11-25T09:00:00Z,13.669,-62.238,NaN,19,28.09,10.6,NaN,NaN,3
4402674,2022-11-25T09:00:00Z,16.45,-54.0092,1013.7,NaN,27.27,11.4,0.1,NaN,NaN
4201604,2022-11-25T07:00:00Z,7.679,-78.6972,NaN,NaN,24.18,11.2,NaN,NaN,NaN
4201604,2022-11-25T08:00:00Z,7.679,-78.6972,NaN,NaN,23.9,11.2,NaN,NaN,NaN
4201604,2022-11-25T09:00:00Z,7.6788,-78.6976,NaN,NaN,23.82,11.2,NaN,NaN,NaN
4102545,2022-11-25T09:00:00Z,22.5114178,-45.4022597,NaN,49,26.38,9.8,0.0,NaN,NaN
4101523,2022-11-25T09:00:00Z,33.0948,-59.3476,NaN,1,23.89,12.6,NaN,NaN,NaN
1301575,2022-11-25T09:00:00Z,33.49,-43.4146,NaN,NaN,NaN,12.2,NaN,NaN,NaN
